pdb_id,split,cluster_id,n_residues,n_contacts,contact_rate
6GYN,train,27.0,1980,12,0.006060606060606061
6GYO,train,27.0,2004,12,0.005988023952095809
6H0A,train,347.0,339,2,0.0058997050147492625
6H5A,val,491.0,416,8,0.019230769230769232
6H5B,val,698.0,442,9,0.020361990950226245
6H6A,train,788.0,513,5,0.009746588693957114
6H7D,val,673.0,487,6,0.012320328542094456
6HAW,train,463.0,2006,9,0.00448654037886341
6HBG,test,676.0,784,1,0.0012755102040816326
6HD8,train,124.0,693,9,0.012987012987012988
6HD9,train,124.0,693,7,0.010101010101010102
6HDA,train,124.0,693,9,0.012987012987012988
6HDB,train,124.0,693,9,0.012987012987012988
6HDC,train,124.0,693,7,0.010101010101010102
6HEF,train,464.0,994,2,0.002012072434607646
6HFX,train,420.0,228,5,0.021929824561403508
6HIJ,test,717.0,1144,5,0.004370629370629371
6HIK,train,439.0,255,1,0.00392156862745098
6HIL,train,439.0,951,11,0.011566771819137749
6HJ3,test,621.0,1555,3,0.0019292604501607716
6HJA,test,621.0,1555,1,0.0006430868167202572
6HJB,test,621.0,1555,4,0.002572347266881029
6HJI,test,621.0,1555,2,0.0012861736334405145
6HJX,train,498.0,2131,4,0.0018770530267480056
6HJZ,test,621.0,3110,2,0.0006430868167202572
6HK0,train,498.0,3064,9,0.00293733681462141
6HLO,train,541.0,477,5,0.010482180293501049
6HLP,train,541.0,483,5,0.010351966873706004
6HPP,test,621.0,1555,1,0.0006430868167202572
6HQB,val,596.0,2233,10,0.0044782803403493054
6HU9,test,83.0,7636,14,0.0018334206390780514
6HWH,test,83.0,4916,15,0.0030512611879576893
6HWO,train,337.0,1296,2,0.0015432098765432098
6HWT,val,526.0,336,1,0.002976190476190476
6HWU,val,526.0,333,4,0.012012012012012012
6HWV,val,526.0,336,3,0.008928571428571428
6HY5,test,621.0,1555,5,0.003215434083601286
6HYV,test,621.0,1555,17,0.010932475884244373
6HYW,test,621.0,1555,4,0.002572347266881029
6HYZ,test,621.0,1555,6,0.0038585209003215433
6HZ0,test,621.0,1555,7,0.0045016077170418
6HZW,test,621.0,1555,8,0.005144694533762058
6I3V,train,517.0,493,3,0.006085192697768763
6I53,test,621.0,1821,1,0.0005491488193300384
6I6B,train,38.0,203,1,0.0049261083743842365
6I6H,train,38.0,213,2,0.009389671361502348
6I6J,train,38.0,325,1,0.003076923076923077
6I90,train,143.0,274,13,0.04744525547445255
6I9F,val,298.0,3100,226,0.07290322580645162
6I9K,train,246.0,310,1,0.0032258064516129032
6IBB,train,223.0,841,13,0.015457788347205707
6IDF,test,191.0,1363,3,0.0022010271460014674
6IDP,train,445.0,438,7,0.01598173515981735
6IDR,train,445.0,438,3,0.00684931506849315
6IDS,train,445.0,438,1,0.00228310502283105
6IE8,val,102.0,184,1,0.005434782608695652
6IED,train,187.0,309,3,0.009708737864077669
6IGK,val,699.0,492,2,0.0040650406504065045
6IGL,val,699.0,483,6,0.012422360248447204
6IGZ,val,596.0,4518,14,0.003098716246126605
6IIJ,test,676.0,814,3,0.0036855036855036856
6IIU,train,762.0,460,5,0.010869565217391304
6IJJ,val,596.0,3889,10,0.0025713551041398816
6IJO,val,596.0,4382,14,0.003194888178913738
6IS6,val,178.0,250,7,0.028
6ITC,test,28.0,1738,1,0.0005753739930955121
6IWO,test,775.0,182,3,0.016483516483516484
6IYC,test,191.0,1355,2,0.0014760147601476014
6J21,val,699.0,398,1,0.002512562814070352
6J3B,train,218.0,366,6,0.01639344262295082
6J3C,train,218.0,363,4,0.011019283746556474
6J8M,test,83.0,3550,48,0.013521126760563381
6JB1,train,308.0,6772,44,0.006497341996455995
6JLJ,train,622.0,5287,59,0.011159447701910347
6JLK,train,622.0,5287,63,0.01191602042746359
6JLL,train,622.0,5287,56,0.010592018157745414
6JLM,train,622.0,5287,61,0.011537734064686968
6JLN,train,622.0,5287,63,0.01191602042746359
6JLO,train,622.0,5287,61,0.011537734064686968
6JLP,train,622.0,5287,65,0.012294306790240211
6JMD,train,218.0,363,4,0.011019283746556474
6JME,train,218.0,365,4,0.010958904109589041
6JMQ,test,237.0,1223,1,0.0008176614881439084
6JO5,val,596.0,4170,10,0.002398081534772182
6JO6,val,596.0,3899,8,0.0020518081559374197
6JP5,train,565.0,2694,1,0.0003711952487008166
6JUW,test,83.0,3550,67,0.01887323943661972
6JXH,train,406.0,1249,4,0.0032025620496397116
6JXI,train,406.0,1249,1,0.0008006405124099279
6JXJ,train,406.0,1249,4,0.0032025620496397116
6JY3,test,83.0,1727,10,0.005790387955993051
6JY4,test,83.0,1727,13,0.007527504342790967
6JY6,val,633.0,264,1,0.003787878787878788
6JY7,val,633.0,264,1,0.003787878787878788
6JY8,val,633.0,264,1,0.003787878787878788
6JY9,val,633.0,264,1,0.003787878787878788
6JYA,val,633.0,264,2,0.007575757575757576
6JYB,val,633.0,264,2,0.007575757575757576
6JYC,val,633.0,264,1,0.003787878787878788
6JYD,val,633.0,264,1,0.003787878787878788
6JYE,val,633.0,264,2,0.007575757575757576
6JYF,val,633.0,264,1,0.003787878787878788
6JZH,val,699.0,390,34,0.08717948717948718
6JZO,val,667.0,2657,4,0.0015054572826496049
6K1Q,val,699.0,410,2,0.004878048780487805
6K4J,train,353.0,220,1,0.004545454545454545
6K61,val,596.0,4542,11,0.0024218405988551297
6K6I,train,106.0,219,4,0.0182648401826484
6K6J,train,106.0,219,7,0.0319634703196347
6K6K,train,106.0,219,4,0.0182648401826484
6K7L,train,604.0,1317,1,0.0007593014426727411
6K7Y,train,421.0,3872,1,0.00025826446280991736
6KA3,train,305.0,601,2,0.0033277870216306157
6KAC,train,622.0,7858,24,0.003054212267752609
6KAX,train,522.0,265,4,0.01509433962264151
6KHI,train,668.0,4095,8,0.0019536019536019536
6KHJ,train,668.0,3877,9,0.002321382512251741
6KI1,test,521.0,777,1,0.001287001287001287
6KLS,test,194.0,1530,4,0.00261437908496732
6KLV,test,194.0,1530,2,0.00130718954248366
6KO8,val,102.0,185,1,0.005405405405405406
6KPX,train,406.0,2626,3,0.0011424219345011425
6KQI,train,228.0,473,2,0.004228329809725159
6KRZ,train,269.0,1526,5,0.00327653997378768
6KS1,train,269.0,512,3,0.005859375
6KSB,train,638.0,1217,16,0.01314708299096138
6KUW,train,541.0,946,2,0.0021141649048625794
6KZO,train,637.0,967,3,0.0031023784901758012
6KZP,train,637.0,1014,3,0.0029585798816568047
6L07,train,252.0,2311,11,0.004759844223279966
6L35,val,596.0,3260,6,0.0018404907975460123
6L47,train,192.0,832,4,0.004807692307692308
6L48,train,192.0,794,2,0.0025188916876574307
6L4K,val,601.0,1162,15,0.012908777969018933
6L7O,train,668.0,4120,7,0.0016990291262135922
6L7P,train,668.0,3896,6,0.001540041067761807
6LA3,test,676.0,833,1,0.0012004801920768306
6LA4,test,676.0,833,2,0.0024009603841536613
6LAO,test,676.0,833,2,0.0024009603841536613
6LCP,train,604.0,1516,5,0.0032981530343007917
6LEO,train,68.0,328,5,0.01524390243902439
6LEP,train,68.0,318,2,0.006289308176100629
6LFM,train,55.0,1302,1,0.0007680491551459293
6LGP,train,200.0,2488,8,0.003215434083601286
6LHA,test,676.0,827,1,0.0012091898428053204
6LHK,test,676.0,826,2,0.002421307506053269
6LHP,test,676.0,1045,1,0.0009569377990430622
6LHQ,test,676.0,1055,2,0.0018957345971563982
6LHT,val,446.0,1329,10,0.007524454477050414
6LI0,train,228.0,441,5,0.011337868480725623
6LI2,test,458.0,347,5,0.01440922190201729
6LMT,train,502.0,2032,56,0.027559055118110236
6LP6,train,218.0,365,4,0.010958904109589041
6LP7,train,218.0,363,4,0.011019283746556474
6LP8,train,218.0,365,4,0.010958904109589041
6LPJ,val,699.0,390,5,0.01282051282051282
6LPK,val,699.0,390,6,0.015384615384615385
6LPL,val,699.0,390,6,0.015384615384615385
6LQ4,train,638.0,1214,18,0.014827018121911038
6LQ5,train,638.0,1214,5,0.004118616144975288
6LQG,test,191.0,1315,1,0.0007604562737642585
6LR4,test,191.0,1314,2,0.0015220700152207
6LU1,val,596.0,1986,3,0.0015105740181268882
6LUM,test,492.0,3178,6,0.0018879798615481435
6LUQ,val,699.0,421,3,0.007125890736342043
6LVF,train,219.0,1586,2,0.0012610340479192938
6LW5,val,516.0,432,1,0.0023148148148148147
6LX6,train,522.0,264,4,0.015151515151515152
6LX7,train,522.0,268,5,0.018656716417910446
6LX8,train,522.0,264,3,0.011363636363636364
6LY5,val,596.0,6510,40,0.006144393241167435
6M0R,train,555.0,2915,100,0.03430531732418525
6M2R,test,156.0,969,1,0.0010319917440660474
6M31,val,172.0,560,4,0.007142857142857143
6M34,val,172.0,560,5,0.008928571428571428
6M38,test,156.0,967,1,0.001034126163391934
6M3Z,test,156.0,966,2,0.002070393374741201
6M47,test,156.0,967,1,0.001034126163391934
6M84,train,333.0,326,1,0.003067484662576687
6M96,train,220.0,494,2,0.004048582995951417
6M9T,val,699.0,444,1,0.0022522522522522522
6MD0,train,522.0,512,3,0.005859375
6MD1,train,522.0,514,5,0.009727626459143969
6MD4,train,522.0,509,3,0.005893909626719057
6MG8,train,103.0,985,1,0.0010152284263959391
6MH9,train,694.0,569,6,0.01054481546572935
6MJP,val,602.0,1349,3,0.002223869532987398
6MPL,train,13.0,22,3,0.13636363636363635
6MPM,train,13.0,22,4,0.18181818181818182
6MPN,train,13.0,44,6,0.13636363636363635
6MSM,val,549.0,1181,2,0.001693480101608806
6MXT,train,639.0,569,1,0.0017574692442882249
6MYR,test,492.0,1092,1,0.0009157509157509158
6N4B,train,55.0,1121,3,0.0026761819803746653
6N7G,train,103.0,4306,6,0.0013934045517882026
6N7H,train,103.0,2153,3,0.0013934045517882026
6N7K,train,103.0,4306,6,0.0013934045517882026
6NBF,val,81.0,1148,5,0.004355400696864111
6NBH,val,81.0,1159,2,0.001725625539257981
6NC7,test,354.0,937,22,0.023479188900747065
6NC8,test,354.0,467,15,0.032119914346895075
6NC9,test,354.0,475,28,0.05894736842105263
6NF4,train,518.0,842,4,0.004750593824228029
6NF6,train,518.0,822,1,0.0012165450121654502
6NHG,train,463.0,2080,19,0.009134615384615385
6NHH,test,194.0,1722,9,0.005226480836236934
6NIN,test,194.0,5178,31,0.005986867516415605
6NKN,test,83.0,3538,24,0.006783493499152063
6NM1,train,694.0,573,4,0.006980802792321117
6NMF,test,83.0,3550,29,0.008169014084507042
6NMP,test,83.0,3550,19,0.005352112676056338
6NOK,train,694.0,285,1,0.0035087719298245615
6NPL,test,447.0,1722,1,0.0005807200929152149
6NT3,train,650.0,1278,1,0.000782472613458529
6NT4,train,650.0,1406,2,0.001422475106685633
6NV1,train,13.0,184,1,0.005434782608695652
6NWE,train,365.0,337,4,0.011869436201780416
6NWR,train,789.0,998,1,0.001002004008016032
6NYU,train,694.0,563,7,0.012433392539964476
6NZW,val,270.0,1878,24,0.012779552715654952
6NZZ,val,270.0,1836,24,0.013071895424836602
6O1T,train,763.0,378,3,0.007936507936507936
6O3C,train,387.0,606,2,0.0033003300330033004
6O6O,train,640.0,374,2,0.0053475935828877
6O77,train,457.0,3488,4,0.0011467889908256881
6O9U,val,31.0,283,2,0.007067137809187279
6OB7,val,553.0,381,34,0.08923884514435695
6OFR,val,493.0,758,1,0.0013192612137203166
6OFY,train,334.0,1103,2,0.001813236627379873
6OIH,train,220.0,971,3,0.003089598352214212
6OIJ,train,55.0,1152,1,0.0008680555555555555
6OJP,train,510.0,370,1,0.002702702702702703
6OL9,val,699.0,416,2,0.004807692307692308
6OMM,train,55.0,1141,2,0.0017528483786152498
6OOM,train,519.0,392,2,0.00510204081632653
6OR2,train,233.0,732,2,0.00273224043715847
6OR3,train,69.0,269,5,0.01858736059479554
6OS1,train,753.0,515,1,0.001941747572815534
6OS2,train,753.0,512,4,0.0078125
6OWS,test,645.0,3069,3,0.0009775171065493646
6P1Z,train,306.0,726,18,0.024793388429752067
6P20,train,306.0,415,8,0.01927710843373494
6P22,val,746.0,419,6,0.014319809069212411
6P2A,train,76.0,871,18,0.02066590126291619
6PAU,test,225.0,368,1,0.002717391304347826
6PAV,test,225.0,771,15,0.019455252918287938
6PB0,train,55.0,1068,1,0.0009363295880149813
6PB1,train,55.0,1069,2,0.0018709073900841909
6PEL,train,365.0,336,2,0.005952380952380952
6PEQ,train,113.0,2044,64,0.03131115459882583
6PFY,val,596.0,6720,17,0.002529761904761905
6PGK,val,596.0,6720,19,0.0028273809523809523
6PGS,train,365.0,337,1,0.002967359050445104
6PH7,train,365.0,337,3,0.008902077151335312
6PNJ,val,596.0,6660,12,0.0018018018018018018
6PRC,val,708.0,1185,3,0.002531645569620253
6PRZ,val,699.0,440,3,0.006818181818181818
6PS0,val,699.0,440,3,0.006818181818181818
6PS1,val,699.0,442,1,0.0022624434389140274
6PS2,val,699.0,443,4,0.009029345372460496
6PS3,val,699.0,442,1,0.0022624434389140274
6PS4,val,699.0,442,6,0.013574660633484163
6PS5,val,699.0,442,1,0.0022624434389140274
6PS6,val,699.0,443,3,0.006772009029345372
6PS7,val,699.0,392,9,0.02295918367346939
6PT0,train,626.0,1284,3,0.002336448598130841
6PT2,val,516.0,760,4,0.005263157894736842
6PTS,train,203.0,7130,1903,0.26690042075736325
6PTW,train,203.0,7130,1499,0.2102384291725105
6PW0,test,83.0,1578,2,0.0012674271229404308
6PW1,test,83.0,1579,2,0.001266624445851805
6PW4,train,422.0,2742,4,0.0014587892049598833
6PW5,train,422.0,3032,6,0.001978891820580475
6PWN,test,247.0,1960,20,0.01020408163265306
6PXZ,test,747.0,305,2,0.006557377049180328
6Q2X,train,439.0,243,1,0.00411522633744856
6Q36,train,439.0,451,2,0.004434589800443459
6Q4N,test,645.0,3414,17,0.00497949619214997
6Q4O,test,645.0,3421,14,0.0040923706518561824
6Q4P,test,645.0,3420,15,0.0043859649122807015
6Q6O,train,188.0,226,3,0.01327433628318584
6QD5,test,330.0,356,3,0.008426966292134831
6QE2,val,542.0,514,1,0.0019455252918287938
6QEE,test,769.0,1627,1,0.0006146281499692685
6QEX,test,769.0,1627,2,0.001229256299938537
6QGO,val,641.0,444,3,0.006756756756756757
6QGQ,val,641.0,888,16,0.018018018018018018
6QGS,val,641.0,1330,6,0.004511278195488722
6QJV,train,143.0,285,13,0.0456140350877193
6QK0,train,143.0,547,23,0.04204753199268738
6QK1,train,143.0,285,14,0.04912280701754386
6QK2,train,143.0,570,25,0.043859649122807015
6QKC,train,113.0,1902,2,0.0010515247108307045
6QPH,val,596.0,2790,9,0.0032258064516129032
6QQ6,test,34.0,1486,1,0.0006729475100942127
6QRM,test,225.0,800,2,0.0025
6QTI,train,248.0,2076,8,0.0038535645472061657
6QU2,val,355.0,1392,2,0.0014367816091954023
6QYX,val,526.0,339,2,0.0058997050147492625
6R7D,train,289.0,1790,5,0.002793296089385475
6R7X,test,70.0,1258,2,0.001589825119236884
6RCK,train,155.0,1038,18,0.017341040462427744
6RD5,train,173.0,1566,7,0.004469987228607918
6REX,val,633.0,1365,14,0.010256410256410256
6RF1,val,633.0,1365,14,0.010256410256410256
6RF3,val,633.0,1360,26,0.01911764705882353
6RF4,val,633.0,1365,20,0.014652014652014652
6RFC,val,633.0,271,3,0.01107011070110701
6RFQ,train,768.0,7637,17,0.0022260049757758284
6RFR,train,768.0,8057,20,0.002482313516197096
6RHZ,val,596.0,2783,24,0.008623787279913761
6RKO,test,665.0,875,6,0.006857142857142857
6RLD,test,247.0,1855,7,0.0037735849056603774
6RMG,train,103.0,1176,31,0.026360544217687076
6RNK,train,223.0,414,9,0.021739130434782608
6RP2,val,323.0,1688,2,0.001184834123222749
6RQF,train,226.0,1944,4,0.00205761316872428
6RQP,train,106.0,229,11,0.048034934497816595
6RTW,train,388.0,401,1,0.0024937655860349127
6RV2,test,803.0,1030,9,0.008737864077669903
6RV3,test,803.0,1036,7,0.006756756756756757
6RV4,test,803.0,1029,6,0.0058309037900874635
6RVD,train,103.0,2138,7,0.003274087932647334
6RX4,test,665.0,884,2,0.0022624434389140274
6RYO,train,552.0,156,2,0.01282051282051282
6RZ4,train,753.0,395,1,0.002531645569620253
6RZ5,train,753.0,754,7,0.009283819628647215
6RZ6,train,753.0,365,3,0.00821917808219178
6RZ7,train,753.0,360,5,0.013888888888888888
6RZ8,train,753.0,366,1,0.00273224043715847
6RZ9,train,753.0,363,1,0.0027548209366391185
6S0L,val,699.0,388,2,0.005154639175257732
6S0Q,val,699.0,388,3,0.007731958762886598
6S2M,val,298.0,131,5,0.03816793893129771
6S2S,val,298.0,133,4,0.03007518796992481
6S3Q,val,110.0,1290,6,0.004651162790697674
6S4M,val,307.0,426,1,0.002347417840375587
6S59,train,248.0,2066,1,0.000484027105517909
6S60,train,439.0,418,2,0.004784688995215311
6S64,train,439.0,405,2,0.0049382716049382715
6S66,train,439.0,400,3,0.0075
6S69,train,439.0,399,4,0.010025062656641603
6S6J,train,439.0,407,4,0.009828009828009828
6S7P,test,769.0,1128,1,0.0008865248226950354
6S8H,train,189.0,959,1,0.0010427528675703858
6SEK,train,104.0,1008,1,0.000992063492063492
6SK2,test,225.0,798,1,0.0012531328320802004
6SKJ,test,225.0,793,3,0.0037831021437578815
6SL5,val,596.0,3744,12,0.003205128205128205
6SLJ,train,29.0,2785,4,0.001436265709156194
6SLN,train,29.0,2794,3,0.0010737294201861132
6SM3,train,29.0,1398,1,0.000715307582260372
6SMG,test,676.0,823,3,0.0036452004860267314
6SML,train,29.0,1405,1,0.0007117437722419929
6SMQ,train,29.0,2791,2,0.0007165890361877463
6SNI,test,494.0,918,2,0.002178649237472767
6SNW,train,251.0,1114,3,0.0026929982046678637
6SNY,val,430.0,445,2,0.0044943820224719105
6SP2,train,35.0,2190,12,0.005479452054794521
6SSU,train,289.0,408,3,0.007352941176470588
6STS,val,298.0,266,9,0.03383458646616541
6SU3,val,178.0,512,2,0.00390625
6SU4,val,178.0,508,4,0.007874015748031496
6SWR,train,124.0,1372,16,0.011661807580174927
6T0B,test,83.0,7837,16,0.0020415975500829397
6T15,test,83.0,5956,14,0.0023505708529214238
6T40,test,676.0,808,2,0.0024752475247524753
6T48,test,676.0,808,2,0.0024752475247524753
6T4C,test,676.0,806,2,0.0024813895781637717
6T9N,train,249.0,1920,4,0.0020833333333333333
6TBU,test,309.0,842,25,0.029691211401425176
6TDV,val,77.0,5464,246,0.045021961932650074
6TEJ,train,448.0,1270,1,0.0007874015748031496
6THD,test,676.0,812,2,0.0024630541871921183
6THN,test,676.0,812,2,0.0024630541871921183
6TPJ,train,541.0,998,16,0.01603206412825651
6TPK,train,541.0,460,1,0.002173913043478261
6TPN,train,541.0,509,2,0.003929273084479371
6TQF,train,543.0,1268,6,0.00473186119873817
6TRA,val,596.0,2281,4,0.0017536168347216134
6TRC,val,596.0,6843,22,0.0032149641969896245
6TRD,val,596.0,6843,11,0.0016074820984948123
6TT7,test,389.0,5173,11,0.002126425671757201
6U0O,train,642.0,541,2,0.0036968576709796672
6U1U,test,335.0,216,1,0.004629629629629629
6U9V,train,554.0,1680,41,0.024404761904761905
6U9W,train,554.0,1686,19,0.011269276393831554
6UBL,train,495.0,422,11,0.026066350710900472
6UCB,train,113.0,2044,78,0.03816046966731898
6UCU,train,221.0,958,66,0.06889352818371608
6UD4,train,113.0,2044,45,0.02201565557729941
6UD8,train,113.0,2044,40,0.019569471624266144
6UH3,val,178.0,491,2,0.004073319755600814
6UH6,test,676.0,842,1,0.0011876484560570072
6UH7,test,676.0,842,1,0.0011876484560570072
6UKJ,test,234.0,582,2,0.003436426116838488
6UUI,train,71.0,215,1,0.004651162790697674
6UWZ,test,74.0,2177,5,0.0022967386311437757
6UXM,train,174.0,470,13,0.027659574468085105
6UXO,train,174.0,955,14,0.014659685863874346
6UY0,train,308.0,1210,1,0.0008264462809917355
6UZ8,val,667.0,2936,4,0.0013623978201634877
6UZA,val,667.0,2936,4,0.0013623978201634877
6UZV,val,596.0,6711,27,0.004023245417970496
6V22,val,725.0,4380,20,0.0045662100456621
6V38,val,725.0,3496,11,0.003146453089244851
6V3R,train,334.0,2208,7,0.003170289855072464
6V4S,val,666.0,2941,4,0.0013600816048962938
6V8Q,train,190.0,1134,9,0.007936507936507936
6VEJ,train,105.0,3717,3,0.0008071025020177562
6VGC,train,544.0,901,1,0.0011098779134295228
6VKS,test,645.0,3131,6,0.0019163206643244969
6VKT,test,645.0,3122,9,0.0028827674567584883
6VL4,test,514.0,142,1,0.007042253521126761
6VN7,train,55.0,1052,1,0.0009505703422053232
6VP0,train,643.0,808,6,0.007425742574257425
6VPV,val,596.0,6753,9,0.0013327410039982231
6VRH,test,156.0,764,5,0.006544502617801047
6VRK,test,156.0,764,3,0.003926701570680628
6VRL,test,156.0,764,5,0.006544502617801047
6VUM,train,192.0,1636,12,0.007334963325183374
6VVQ,train,222.0,920,3,0.003260869565217391
6VWX,test,523.0,900,8,0.008888888888888889
6VX3,test,523.0,900,8,0.008888888888888889
6VXI,test,717.0,1132,2,0.0017667844522968198
6VXO,test,523.0,904,12,0.01327433628318584
6VYK,test,247.0,1869,14,0.00749063670411985
6W1B,test,791.0,629,49,0.07790143084260731
6W25,train,541.0,472,2,0.00423728813559322
6W29,train,797.0,545,1,0.001834862385321101
6W4E,train,203.0,15280,4475,0.2928664921465969
6W4F,train,203.0,15120,4820,0.3187830687830688
6W5R,val,592.0,1194,2,0.0016750418760469012
6W5S,val,592.0,1194,2,0.0016750418760469012
6W5T,val,592.0,1175,3,0.002553191489361702
6W5U,val,592.0,1175,1,0.000851063829787234
6W5V,val,592.0,1307,4,0.00306044376434583
6W6O,test,523.0,1044,8,0.007662835249042145
6WA3,train,459.0,2360,208,0.08813559322033898
6WBF,train,132.0,2408,28,0.011627906976744186
6WBG,train,132.0,2408,28,0.011627906976744186
6WBM,train,132.0,2387,28,0.011730205278592375
6WBN,train,132.0,4774,49,0.010263929618768328
6WGT,train,753.0,1111,2,0.0018001800180018
6WH4,train,753.0,1111,1,0.0009000900090009
6WIV,test,764.0,1352,4,0.0029585798816568047
6WJ6,train,622.0,1898,11,0.005795574288724974
6WJC,val,699.0,514,1,0.0019455252918287938
6WK9,train,336.0,774,1,0.0012919896640826874
6WLW,train,577.0,2749,5,0.0018188432157148053
6WM2,train,555.0,9171,7,0.0007632755424708319
6WM5,train,700.0,672,3,0.004464285714285714
6WMV,train,700.0,672,3,0.004464285714285714
6WP8,train,106.0,222,1,0.0045045045045045045
6WQA,val,699.0,391,9,0.023017902813299233
6WUW,val,601.0,1164,13,0.011168384879725086
6WV3,train,235.0,380,3,0.007894736842105263
6WV6,train,235.0,381,1,0.0026246719160104987
6WVD,train,235.0,397,1,0.0025188916876574307
6WVG,train,235.0,883,1,0.0011325028312570782
6WVH,train,235.0,768,5,0.006510416666666667
6WVI,train,235.0,411,2,0.004866180048661801
